time,initial_leaf_ratio,potential_leaf_area_increase,shoot_carbon,root_carbon,leaf_carbon,stem_carbon,flower_carbon,fruit_carbon,nonstructural_carbon_mass,agefn,initial_seed_mass,seed_mass_export_limit,seed_mass_export_rate,seed_mass,total_fruit_mass,initial_leaf_mass,active_leaf_mass,dropped_leaf_mass,total_leaf_mass,root_mass,leaf_mass,fruit_mass,shoot_mass,total_mass,living_root_mass,living_leaf_mass,living_shoot_mass,living_total_mass,potential_carbon_demand,PD,leaf_area,green_leaf_area,green_leaf_ratio,LAI,actual_green_leaf_area,senescent_leaf_area,potential_leaf_area,dropped_leaf_area,leaves_initiated,leaves_appeared,flowers_initiated,flowers_appeared,fruits_initiated,fruits_appeared,leaves_growing,leaves_mature,leaves_dropped,leaves_detached,leaves_real,primordia,shoot_to_root_ratio,root_to_shoot_ratio,leaf_to_stem_ratio,stem_to_leaf_ratio,C_to_CH2O_ratio,assimilation,dp,C_conc,carbon_reserve_from_seed,carbon_reserve,carbon_translocation,carbon_pool,nonstructural_carbon,carbon_supply,carbon_temperature_effect,carbon_growth_factor,carbon_translocating,carbon_translocation_rate,carbon_supply_rate,Rm,maintenance_respiration,carbon_available,Yg,total_carbon,water_supply,CO2_weight,C_weight,CH2O_weight,H2O_weight,CH2O_to_C_ratio,PD0,CDSF,CDCT,enable_cold_damage,CDM,CDS,leaf_width,LWP,evapotranspiration_supply,LAI_sunlit,LAI_shaded,Q_sun,Q_sh,A_gross,A_net,ET,gross_assimilation,net_assimilation,transpiration,vapor_pressure_deficit,conductance,SLA,LMA,DAP,date
2020-10-22T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006772442840921961,0.0,0.275,10.0,0.023285083461249075,0.268227557159078,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.268227557159078,0.268227557159078,0.0,0.0,0.268227557159078,0.268227557159078,0.0,19.999999999997804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,seed,0.45,0.026199426648001112,0.00762007659254476,0.0,0.0,0.00762007659254476,0.0,0.8681092915236659,0.2,false,0.0,0.1736218583047332,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,3.504145096021542e-17,0.9999999999998902,1.5,0.0,0.0,0.0,0.0,591.7028459735569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3801047308334398,0.0,NaN,NaN,0,2020-10-22
2020-10-23T12:00:00.000+09:00,0.126,0.0,-0.0038316165620575666,-0.002063178148800228,-0.0017684384132573383,-0.0014736986777144486,-0.0,-0.0005894794710857795,0.01964241900642447,1.0,0.275,10.0,0.0,0.2550203502086913,0.0,0.03465,0.0,0.0,0.0,-0.00021656955970514452,-0.00018563105117583816,-6.187701705861272e-5,0.25483471915751543,0.25461814959781026,-0.00021656955970514452,-0.00018563105117583816,0.25483471915751543,0.25461814959781026,0.0,19.99999999995457,0.11620667502327836,0.11620667502327836,1.0,0.0002324133500460288,0.11620667502327836,0.0,11.966039067517737,11.84983239249446,1,1,0,0,0,0,0,1,0,0,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0006595072494922463,vegetative,0.45,0.0,0.021155748380884243,0.0,0.0009451007229873034,0.022100849103871546,0.0,0.0,0.2,false,0.0,0.0,0.012,0.007368493388572242,-0.007368493388572242,0.8,-0.005894794710857795,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,2.268495342241138e-19,0.9999999999977286,1.5,0.0,0.0,0.00023239353236724809,1.9817678780724e-8,1359.7818384707343,584.5471957795748,0.0050835375165627335,0.004713254644688174,0.0014189402019891637,0.0006595072494922463,0.000611469001014993,0.11043045378208544,3.343574636183618,0.23720360432286927,-626.0088184988089,-0.0015974215864850516,1,2020-10-23
2020-10-24T12:00:00.000+09:00,0.126,0.0,-0.003701885692930325,-0.0019933230654240208,-0.0017085626275063037,-0.0014238021895885864,-0.0,-0.0005695208758354346,0.026186007993778196,1.0,0.275,10.0,0.0,0.24795749506599898,0.0,0.03465,0.0,0.0,0.0,-0.001055495798446629,-0.0009047106843828249,-0.0003015702281276084,0.24705278438161615,0.24599728858316952,-0.001055495798446629,-0.0009047106843828249,0.24705278438161615,0.24599728858316952,0.0,19.999999999886438,0.11620667502327836,0.11620667502327836,1.0,0.00023241335004523704,0.11620667502327836,0.0,11.966039067517737,11.84983239249446,1,1,0,0,0,0,0,1,0,0,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0006416630528724407,vegetative,0.45,0.0,0.029102585056147736,0.0,0.0003608436139146988,0.029463428670062436,0.0,0.0,0.2,false,0.0,0.0,0.012,0.007119010947942932,-0.007119010947942932,0.8,-0.005695208758354346,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,2.268495342241138e-19,0.9999999999943219,1.5,0.0,0.0,0.00023239335478522394,1.9995260013103578e-8,1373.9603886528862,591.4140043050945,0.0049459929436249,0.004570562150075918,0.0014271291975136852,0.0006416630528724407,0.000592956944336344,0.11106777062677102,3.4870120096293657,0.21818503136515088,-128.44622820228125,-0.007785359009726373,2,2020-10-24
2020-10-25T12:00:00.000+09:00,0.126,0.0,-0.004526322176212476,-0.002437250402575949,-0.0020890717736365277,-0.0017408931446971064,-0.0,-0.0006963572578788426,0.03264160589552452,1.0,0.275,10.0,0.0,0.24138616930956486,0.0,0.03465,0.0,0.0,0.0,-0.0020221660430243503,-0.0017332851797351573,-0.0005777617265783858,0.2396528841298297,0.23763071808680536,-0.0020221660430243503,-0.0017332851797351573,0.2396528841298297,0.23763071808680536,0.0,19.99999999981717,0.11620667502327836,0.11620667502327836,1.0,0.00023241335004443213,0.11620667502327836,0.0,11.966039067517737,11.84983239249446,2,1,0,0,0,0,0,1,0,0,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0006115011338625871,vegetative,0.45,0.0,0.03649637290416358,0.0,0.0002306313496953598,0.03672700425385894,0.0,0.0,0.2,false,0.0,0.0,0.012,0.008704465723485532,-0.008704465723485532,0.8,-0.0069635725787884255,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,1.0636451821496647e-20,0.9999999999908584,1.5,0.0,0.0,0.00023239317594644278,2.01740979893512e-8,1372.9792715252854,591.7879242590425,0.004713502327355845,0.004262927475201775,0.0015962493739352776,0.0006115011338625871,0.0005530462920386848,0.12422971910101657,4.254744087008059,0.20837194630837366,-67.04417506242945,-0.014915538882667006,3,2020-10-25
2020-10-26T12:00:00.000+09:00,0.126,0.0,-0.003275523669742028,-0.0017637435144764763,-0.0015117801552655512,-0.001259816796054626,-0.0,-0.0005039267184218505,0.041471100612428334,1.0,0.275,10.0,0.0,0.2324798424509154,0.0,0.03465,0.0,0.0,0.0,-0.003000208856366631,-0.0025716075911713984,-0.0008572025303904659,0.22990823485974402,0.2269080260033774,-0.003000208856366631,-0.0025716075911713984,0.22990823485974402,0.2269080260033774,0.0,19.999999999797186,0.11620667502327836,0.11620667502327836,1.0,0.0002324133500441999,0.11620667502327836,0.0,11.966039067517737,11.84983239249446,2,1,0,0,0,0,0,1,0,0,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0006553399525118556,vegetative,0.45,0.0,0.04651740880144231,0.0,0.00014418295601778278,0.0466615917574601,0.0,0.0,0.2,false,0.0,0.0,0.012,0.00629908398027313,-0.00629908398027313,0.8,-0.005039267184218504,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,3.8927535741202064e-19,0.9999999999898593,1.5,0.0,0.0,0.000232392995935771,2.0354108428902564e-8,1305.7483013930582,563.5904044661946,0.005051415639835828,0.004698743690431516,0.0013643755275681022,0.0006553399525118556,0.0006095864380411286,0.10618390290759697,3.351788963734384,0.2327751948523238,-45.18833877385811,-0.022129603059860867,4,2020-10-26
2020-10-27T12:00:00.000+09:00,0.126,0.28997363468665904,-0.0029254388478222176,-0.0015752363026735015,-0.0013502025451487157,-0.0011251687876239298,-0.0,-0.00045006751504957196,0.04984039618284879,1.0,0.275,10.0,0.0,0.22420597841942289,0.0,0.03465,0.0,0.0,0.0,-0.00377155627122822,-0.0032327625181956163,-0.001077587506065205,0.22097321590122726,0.21720165962999904,-0.00377155627122822,-0.0032327625181956163,0.22097321590122726,0.21720165962999904,0.0014498681734332953,19.99999999976132,0.6052849119632191,0.6052849119632191,1.0,0.0012105698239119915,0.6052849119632191,0.0,11.966039067517737,11.360754155554519,3,2,0,0,0,0,1,1,0,0,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.003527627530509035,vegetative,0.45,0.0,0.05582682330920524,0.0,0.0002515586331635946,0.05607838194236884,0.0,0.0,0.2,false,0.0,0.0,0.012,0.005625843938119649,-0.005625843938119649,0.8,-0.004500675150495719,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,9.574628801873382e-19,0.999999999988066,1.5,0.0,0.0,0.0012100128320330491,5.569918789423423e-7,1159.9854765354203,501.2762458126145,0.02719125060328815,0.025498151414956167,0.006649033682344393,0.003527627530509035,0.0033079751358552874,0.5174677591990335,3.035808153774923,0.2571817082398132,-187.23457369861555,-0.005340893939864239,5,2020-10-27
2020-10-28T12:00:00.000+09:00,0.126,0.04483527896258201,-0.0009555214560379553,-0.0005145115532512067,-0.0004410099027867486,-0.0003675082523222905,-0.0,-0.00014700330092891621,0.06056678204044141,1.0,0.275,10.0,0.01884080667754553,0.2137122740549803,0.0,0.03465,0.0,0.0,0.0,-0.004314547080026451,-0.003698183211451242,-0.0012327277371504137,0.21001409084352907,0.2056995437635026,-0.004314547080026451,-0.003698183211451242,0.21001409084352907,0.2056995437635026,0.00022417639481291007,19.999999999759112,0.8486415200678276,0.8486415200678276,1.0,0.0016972830401152123,0.8486415200678276,0.0,11.966039067517737,11.11739754744991,4,3,0,0,0,0,1,2,0,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.004797562969442359,vegetative,0.45,0.02119890759073297,0.06763391166341098,0.0,0.0005133623635335975,0.06814727402694458,0.002172377474819492,0.8815968460800003,0.2,false,0.0,0.17631936921600008,0.012,0.004009918736430944,-0.0018375412616114524,0.8,-0.001470033009289162,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,3.834145450438482e-17,0.9999999999879555,1.5,0.0,0.0,0.001696178563408289,1.1044767069233203e-6,804.0640052703407,347.93782881768396,0.036980020101023504,0.03505187924899389,0.006657910776559945,0.004797562969442359,0.0045474176983934045,0.5181586280187387,1.7141413204104439,0.3078652989244708,-229.47525083128681,-0.004357768414578237,6,2020-10-28
2020-10-29T12:00:00.000+09:00,0.126,-0.0011157364181690575,-0.0013741329546043805,-0.000739917744786974,-0.0006342152098174063,-0.0005285126748478386,-0.0,-0.00021140506993913544,0.07309882479721981,0.9548893340693876,0.275,10.0,0.003767482750762638,0.20239639542114252,0.0,0.03465,0.0,0.0,0.0,-0.004533446376595686,-0.0038858111799391576,-0.0012952703933130525,0.19851058424120335,0.19397713786460766,-0.004328939591586733,-0.0037105196499314834,0.19868587577121102,0.1943569361796243,-5.578682090845288e-6,19.999999999758334,2.576035459153354,2.4598287841300754,0.9548893340693876,0.004919657568200705,2.4598287841300754,0.11620667502327836,11.966039067517737,9.506210283387663,5,4,0,0,0,0,1,3,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.014122164936045204,vegetative,0.45,0.00423901800225372,0.08036607698797589,0.0,0.001881740655324568,0.08224781764330046,0.0016813166133143953,0.18614376718139336,0.2,false,0.0,0.037228753436278676,0.012,0.0043238799875535885,-0.002642563374239193,0.8,-0.0021140506993913544,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,3.6933417587293016e-18,0.9999999999879167,1.5,0.0,0.0,0.004910304066686473,9.353501514232192e-6,1338.7891601214092,579.7666653295346,0.10885483870274297,0.10234409830265565,0.026350821527933253,0.014122164936045204,0.0132775010618293,2.0507792892256003,2.9309092808210697,0.23632864735478573,-662.9337710623624,-0.0015084463088936974,7,2020-10-29
2020-10-30T12:00:00.000+09:00,0.126,0.0040555316678079,-0.0024814744793505107,-0.001336178565804121,-0.0011452959135463895,-0.0009544132612886579,-0.0,-0.0003817653045154632,0.08705581283551535,0.9808138845459278,0.275,10.0,0.0,0.1912513224651425,0.0,0.03465,0.0,0.0,0.0,-0.003916739768712304,-0.003357205516039115,-0.0011190685053463713,0.1878941169491034,0.18397737718039112,-0.0038415927473062334,-0.00329279378340534,0.18795852868173718,0.18411693593443096,2.0277658339039502e-5,19.999999999753726,6.056810994463894,5.940604319440616,0.9808138845459278,0.01188120863873493,5.940604319440616,0.11620667502327836,20.818793119126457,14.87818879968584,6,5,0,0,0,0,1,4,1,0,3,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.03484864871943396,vegetative,0.45,0.0,0.09290605872706989,0.0,0.005045592872629778,0.09795165159969967,0.0,0.0,0.2,false,0.0,0.0,0.012,0.004772066306443289,-0.004772066306443289,0.8,-0.0038176530451546316,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,7.309075293237201e-19,0.9999999999876863,1.5,0.0,0.0,0.01182627520245001,5.4933436284919715e-5,1190.865771976154,515.6861899009232,0.2686163242350562,0.25168059830357653,0.06620005244805727,0.03484864871943396,0.0326515106062704,5.15208591740645,3.0421325100023906,0.26202775298458003,-1804.1227936530431,-0.0005542859962293195,8,2020-10-30
2020-10-31T12:00:00.000+09:00,0.126,0.6530271815570408,0.006158633757375614,0.0033161874078176377,0.0028424463495579752,0.0023687052912983128,0.0,0.0009474821165193251,0.09759896424552246,0.9878474672129433,0.275,10.0,0.00829594069984884,0.18266434662353634,0.0,0.03465,0.0,0.0,0.0,-0.001441358427919986,-0.001235450081074271,-0.0004118166936914232,0.18142889654246208,0.1799875381145421,-0.0014238422723667878,-0.0012204362334572439,0.1814439103900791,0.18002006811771232,0.003265135907785204,19.99999999975055,9.562342028572473,9.446135353549195,0.9878474672129433,0.01889227070686276,9.446135353549195,0.11620667502327836,20.818793119126457,11.372657765577262,6,5,0,0,0,0,1,4,1,0,3,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0484617065593771,vegetative,0.45,0.009334254274998314,0.10256777387894896,0.0,0.007246601874818806,0.10981437575376776,0.015797468230266436,0.4541631058931512,0.2,false,0.0,0.09083262117863024,0.012,0.003953941773774873,0.011843526456491563,0.8,0.009474821165193251,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,6.93465755902893e-18,0.9999999999875274,1.5,0.0,0.0,0.01875242247972272,0.0001398482271400374,657.4335407115601,284.6925500931302,0.3735469224916095,0.3507662686913255,0.08133392643531265,0.0484617065593771,0.0455062830416665,6.329894939639287,2.5161763839632645,0.24729022340584522,-7739.966328916869,-0.0001291995284609901,9,2020-10-31
