time,initial_leaf_ratio,potential_leaf_area_increase,shoot_carbon,root_carbon,leaf_carbon,stem_carbon,flower_carbon,fruit_carbon,nonstructural_carbon_mass,agefn,initial_seed_mass,seed_mass_export_limit,seed_mass_export_rate,seed_mass,total_fruit_mass,initial_leaf_mass,active_leaf_mass,dropped_leaf_mass,total_leaf_mass,root_mass,leaf_mass,fruit_mass,shoot_mass,total_mass,living_root_mass,living_leaf_mass,living_shoot_mass,living_total_mass,potential_carbon_demand,PD,leaf_area,green_leaf_area,green_leaf_ratio,LAI,actual_green_leaf_area,senescent_leaf_area,potential_leaf_area,dropped_leaf_area,leaves_initiated,leaves_appeared,flowers_initiated,flowers_appeared,fruits_initiated,fruits_appeared,leaves_growing,leaves_mature,leaves_dropped,leaves_detached,leaves_real,primordia,shoot_to_root_ratio,root_to_shoot_ratio,leaf_to_stem_ratio,stem_to_leaf_ratio,C_to_CH2O_ratio,assimilation,dp,C_conc,carbon_reserve_from_seed,carbon_reserve,carbon_translocation,carbon_pool,nonstructural_carbon,carbon_supply,carbon_temperature_effect,carbon_growth_factor,carbon_translocating,carbon_translocation_rate,carbon_supply_rate,Rm,maintenance_respiration,carbon_available,Yg,total_carbon,water_supply,CO2_weight,C_weight,CH2O_weight,H2O_weight,CH2O_to_C_ratio,PD0,CDSF,CDCT,enable_cold_damage,CDM,CDS,leaf_width,LWP,evapotranspiration_supply,LAI_sunlit,LAI_shaded,Q_sun,Q_sh,A_gross,A_net,ET,gross_assimilation,net_assimilation,transpiration,vapor_pressure_deficit,conductance,SLA,LMA,DAP,date
2021-02-11T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12205271261848957,0.0,0.275,10.0,0.013666133115479609,0.15294728738151042,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.15294728738151042,0.15294728738151042,0.0,0.0,0.15294728738151042,0.15294728738151042,0.0,19.999999999948802,0.0,0.0,0.0,0.0,0.0,0.0,71.1481913434698,71.1481913434698,10,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.015376575854524356,0.1373287365174917,0.0,0.0,0.1373287365174917,0.0,0.8935191561384755,0.2,false,0.0,0.17870383122769512,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,2.011290176299064e-15,0.99999999999744,1.5,0.0,0.0,0.0,0.0,540.5144817775969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3372609261243642,0.0,NaN,NaN,10,2021-02-11
2021-02-12T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1310806328353276,0.0,0.275,10.0,0.013345544359453716,0.1439193671646724,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.1439193671646724,0.1439193671646724,0.0,0.0,0.1439193671646724,0.1439193671646724,0.0,19.999999999945683,0.0,0.0,0.0,0.0,0.0,0.0,97.70795508445565,97.70795508445565,11,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.015015862455680314,0.14748658430440986,0.0,0.0,0.14748658430440986,0.0,0.9272931518788402,0.2,false,0.0,0.18545863037576804,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,5.495593453816178e-17,0.9999999999972842,1.5,0.0,0.0,0.0,0.0,605.8367134590993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8274382984968147,0.0,NaN,NaN,11,2021-02-12
2021-02-13T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387308167157324,0.0,0.275,10.0,0.012636148047162388,0.1362691832842676,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.1362691832842676,0.1362691832842676,0.0,0.0,0.1362691832842676,0.1362691832842676,0.0,19.999999999942638,0.0,0.0,0.0,0.0,0.0,0.0,130.0116027507213,130.0116027507213,11,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.014217678645037356,0.15609425933172688,0.0,0.0,0.15609425933172688,0.0,0.9272931518788402,0.2,false,0.0,0.18545863037576804,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,5.495593453816178e-17,0.999999999997132,1.5,0.0,0.0,0.0,0.0,692.0378170802984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053692564024992,0.0,NaN,NaN,12,2021-02-13
2021-02-14T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14551814365453009,0.0,0.275,10.0,0.012874547703483438,0.12948185634546996,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.12948185634546996,0.12948185634546996,0.0,0.0,0.12948185634546996,0.12948185634546996,0.0,19.999999999940417,0.0,0.0,0.0,0.0,0.0,0.0,168.51680176677996,168.51680176677996,12,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.01448591621949512,0.16373108290442165,0.0,0.0,0.16373108290442165,0.0,0.99431287648,0.2,false,0.0,0.19886257529600002,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,3.6377359191936173e-16,0.9999999999970208,1.5,0.0,0.0,0.0,0.0,373.19494406929397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7866345522306449,0.0,NaN,NaN,13,2021-02-14
2021-02-15T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529763047365953,0.0,0.275,10.0,0.011259298811697651,0.12202369526340484,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.12202369526340484,0.12202369526340484,0.0,0.0,0.12202369526340484,0.12202369526340484,0.0,19.999999999938122,0.0,0.0,0.0,0.0,0.0,0.0,213.64198703132107,213.64198703132107,13,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.012668504015281497,0.17212270170723706,0.0,0.0,0.17212270170723706,0.0,0.9227141324800001,0.2,false,0.0,0.18454282649600004,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,1.4032295408630892e-15,0.9999999999969061,1.5,0.0,0.0,0.0,0.0,343.3192014726996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659773068825058,0.0,NaN,NaN,14,2021-02-15
2021-02-16T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16002116096430644,0.0,0.275,10.0,0.010281842935156328,0.11497883903569361,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.11497883903569361,0.11497883903569361,0.0,0.0,0.11497883903569361,0.11497883903569361,0.0,19.99999999993263,0.0,0.0,0.0,0.0,0.0,0.0,265.7646042370335,265.7646042370335,14,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.011568710510924082,0.18004928673712514,0.0,0.0,0.18004928673712514,0.0,0.894237845971333,0.2,false,0.0,0.17884756919426661,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,4.195223351855131e-17,0.9999999999966315,1.5,0.0,0.0,0.0,0.0,724.0531146593655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6013575480759106,0.0,NaN,NaN,15,2021-02-16
2021-02-17T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662866931911472,0.0,0.275,10.0,0.008891794561987415,0.10871330680885284,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.10871330680885284,0.10871330680885284,0.0,0.0,0.10871330680885284,0.10871330680885284,0.0,19.9999999999268,0.0,0.0,0.0,0.0,0.0,0.0,325.21977040586285,325.21977040586285,15,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.010004684749512504,0.18709900817192202,0.0,0.0,0.18709900817192202,0.0,0.8179122522343629,0.2,false,0.0,0.16358245044687258,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,4.521195250826594e-15,0.99999999999634,1.5,0.0,0.0,0.0,0.0,398.6129051885053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3203938036714433,0.0,NaN,NaN,16,2021-02-17
2021-02-18T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17191640413673875,0.0,0.275,10.0,0.01019590395071674,0.10308359586326127,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.10308359586326127,0.10308359586326127,0.0,0.0,0.10308359586326127,0.10308359586326127,0.0,19.99999999992083,0.0,0.0,0.0,0.0,0.0,0.0,392.29929005817263,392.29929005817263,16,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.011472015469105756,0.1934333294215725,0.0,0.0,0.1934333294215725,0.0,0.9890908311193802,0.2,false,0.0,0.19781816622387605,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,4.355160604910506e-16,0.9999999999960415,1.5,0.0,0.0,0.0,0.0,733.8100258981577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9188818671346606,0.0,NaN,NaN,17,2021-02-18
2021-02-19T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17779218197710012,0.0,0.275,10.0,0.009558262806254913,0.09720781802289984,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.09720781802289984,0.09720781802289984,0.0,0.0,0.09720781802289984,0.09720781802289984,0.0,19.999999999915318,0.0,0.0,0.0,0.0,0.0,0.0,467.25097902234484,467.25097902234484,17,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.01075456764806286,0.2000445151098131,0.0,0.0,0.2000445151098131,0.0,0.9832812834049227,0.2,false,0.0,0.19665625668098455,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,1.1290329703717168e-16,0.9999999999957658,1.5,0.0,0.0,0.0,0.0,739.60253720037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0817222066404617,0.0,NaN,NaN,18,2021-02-19
2021-02-20T12:00:00.000+09:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18299535995158178,0.0,0.275,10.0,0.002483290832814839,0.09200464004841821,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.09200464004841821,0.09200464004841821,0.0,0.0,0.09200464004841821,0.09200464004841821,0.0,19.999999999912827,0.0,0.0,0.0,0.0,0.0,0.0,550.2782577419326,550.2782577419326,18,0,0,0,0,0,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,0.002794097608808654,0.20589891884883302,0.0,0.0,0.20589891884883302,0.0,0.2699093036512057,0.2,false,0.0,0.05398186073024114,0.012,0.0,0.0,0.8,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,20.0,0.9,-15.0,true,4.421732881493562e-18,0.9999999999956414,1.5,0.0,0.0,0.0,0.0,652.8680870585428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.430133252362812,0.0,NaN,NaN,19,2021-02-20
